saison_id,saison,liga_id,liga,spiel_id,datum,heim,gast,name,bahn1,bahn2,bahn3,bahn4,gesammt
10,2024,3238,Männer - Bayernliga Nord,211510,14.09.2024,1.SKK Gut Holz Zeil 1,SKC Steig Bindlach 1,"Jahn, Holger",149,170,144,155,618
10,2024,3238,Männer - Bayernliga Nord,211510,14.09.2024,1.SKK Gut Holz Zeil 1,SKC Steig Bindlach 1,"Dregelies, Jonas",143,138,143,129,553
10,2024,3238,Männer - Bayernliga Nord,211510,14.09.2024,1.SKK Gut Holz Zeil 1,SKC Steig Bindlach 1,"Faber, Oliver",144,142,180,142,608
10,2024,3238,Männer - Bayernliga Nord,211510,14.09.2024,1.SKK Gut Holz Zeil 1,SKC Steig Bindlach 1,"Dregelies, Fabian",142,140,152,136,570
10,2024,3238,Männer - Bayernliga Nord,211510,14.09.2024,1.SKK Gut Holz Zeil 1,SKC Steig Bindlach 1,"Held, Leon",150,134,156,137,577
10,2024,3238,Männer - Bayernliga Nord,211510,14.09.2024,1.SKK Gut Holz Zeil 1,SKC Steig Bindlach 1,"Jahreis, Achim",155,147,172,163,637
10,2024,3238,Männer - Bayernliga Nord,211510,14.09.2024,1.SKK Gut Holz Zeil 1,SKC Steig Bindlach 1,"Löhr, Patrick",146,149,150,153,598
10,2024,3238,Männer - Bayernliga Nord,211510,14.09.2024,1.SKK Gut Holz Zeil 1,SKC Steig Bindlach 1,"Lappe, Stefan",132,132,143,141,548
10,2024,3238,Männer - Bayernliga Nord,211510,14.09.2024,1.SKK Gut Holz Zeil 1,SKC Steig Bindlach 1,"Held, Heiko",130,148,148,134,560
10,2024,3238,Männer - Bayernliga Nord,211510,14.09.2024,1.SKK Gut Holz Zeil 1,SKC Steig Bindlach 1,"Deinlein, Mathias",125,125,,,250
10,2024,3238,Männer - Bayernliga Nord,211510,14.09.2024,1.SKK Gut Holz Zeil 1,SKC Steig Bindlach 1,"Werner, Markus-Oliver",,,142,137,279
10,2024,3238,Männer - Bayernliga Nord,211510,14.09.2024,1.SKK Gut Holz Zeil 1,SKC Steig Bindlach 1,"Pfaller, Olaf",142,135,135,132,544
10,2024,3238,Männer - Bayernliga Nord,211510,14.09.2024,1.SKK Gut Holz Zeil 1,SKC Steig Bindlach 1,"Dippmar, Klaus",148,151,140,133,572
10,2024,3238,Männer - Bayernliga Nord,211511,14.09.2024,Fortuna Neukirchen 1,TSV Eintracht Bamberg 1,"Seubert, Horst",156,153,147,159,615
10,2024,3238,Männer - Bayernliga Nord,211511,14.09.2024,Fortuna Neukirchen 1,TSV Eintracht Bamberg 1,"Ditterich, Gerhard",128,121,,,249
10,2024,3238,Männer - Bayernliga Nord,211511,14.09.2024,Fortuna Neukirchen 1,TSV Eintracht Bamberg 1,"Schumm, Michael",,,157,126,283
10,2024,3238,Männer - Bayernliga Nord,211511,14.09.2024,Fortuna Neukirchen 1,TSV Eintracht Bamberg 1,"Lösel, Klaus",126,120,,,246
10,2024,3238,Männer - Bayernliga Nord,211511,14.09.2024,Fortuna Neukirchen 1,TSV Eintracht Bamberg 1,"Milde, Kevin",153,131,158,119,561
10,2024,3238,Männer - Bayernliga Nord,211511,14.09.2024,Fortuna Neukirchen 1,TSV Eintracht Bamberg 1,"Hiltl, Patrick",,,164,120,284
10,2024,3238,Männer - Bayernliga Nord,211511,14.09.2024,Fortuna Neukirchen 1,TSV Eintracht Bamberg 1,"Witt, Daniel",160,124,126,131,541
10,2024,3238,Männer - Bayernliga Nord,211511,14.09.2024,Fortuna Neukirchen 1,TSV Eintracht Bamberg 1,"Hubert, Marc",160,124,134,120,538
10,2024,3238,Männer - Bayernliga Nord,211511,14.09.2024,Fortuna Neukirchen 1,TSV Eintracht Bamberg 1,"Klingl, Tobias",130,142,123,137,532
10,2024,3238,Männer - Bayernliga Nord,211511,14.09.2024,Fortuna Neukirchen 1,TSV Eintracht Bamberg 1,"Eckert, Daniel",140,138,145,131,554
10,2024,3238,Männer - Bayernliga Nord,211511,14.09.2024,Fortuna Neukirchen 1,TSV Eintracht Bamberg 1,"Hiltl, Christopher",150,142,147,118,557
10,2024,3238,Männer - Bayernliga Nord,211511,14.09.2024,Fortuna Neukirchen 1,TSV Eintracht Bamberg 1,"Zimmer, Dominik",141,142,141,144,568
10,2024,3238,Männer - Bayernliga Nord,211511,14.09.2024,Fortuna Neukirchen 1,TSV Eintracht Bamberg 1,"Rupprecht, Uwe",121,134,146,137,538
10,2024,3238,Männer - Bayernliga Nord,211511,14.09.2024,Fortuna Neukirchen 1,TSV Eintracht Bamberg 1,"Schnitzerlein, Tim",153,127,127,131,538
10,2024,3238,Männer - Bayernliga Nord,211512,14.09.2024,SKC 67 Eggolsheim 1,Polizei SV Bamberg 1,"Postler, Kai",140,140,137,140,557
10,2024,3238,Männer - Bayernliga Nord,211512,14.09.2024,SKC 67 Eggolsheim 1,Polizei SV Bamberg 1,"Funk, Tobias",144,142,133,137,556
10,2024,3238,Männer - Bayernliga Nord,211512,14.09.2024,SKC 67 Eggolsheim 1,Polizei SV Bamberg 1,"Reinfelder, Uwe",136,140,139,137,552
10,2024,3238,Männer - Bayernliga Nord,211512,14.09.2024,SKC 67 Eggolsheim 1,Polizei SV Bamberg 1,"Möhrlein, Florian",123,133,149,120,525
10,2024,3238,Männer - Bayernliga Nord,211512,14.09.2024,SKC 67 Eggolsheim 1,Polizei SV Bamberg 1,"Hausner, Markus",114,156,141,119,530
10,2024,3238,Männer - Bayernliga Nord,211512,14.09.2024,SKC 67 Eggolsheim 1,Polizei SV Bamberg 1,"Kaiser, Manuel",148,127,129,153,557
10,2024,3238,Männer - Bayernliga Nord,211512,14.09.2024,SKC 67 Eggolsheim 1,Polizei SV Bamberg 1,"Schlund, Christopher",166,137,150,133,586
10,2024,3238,Männer - Bayernliga Nord,211512,14.09.2024,SKC 67 Eggolsheim 1,Polizei SV Bamberg 1,"Biemüller, Lukas",129,123,133,132,517
10,2024,3238,Männer - Bayernliga Nord,211512,14.09.2024,SKC 67 Eggolsheim 1,Polizei SV Bamberg 1,"Lache, Enrico",148,146,143,143,580
10,2024,3238,Männer - Bayernliga Nord,211512,14.09.2024,SKC 67 Eggolsheim 1,Polizei SV Bamberg 1,"Neubig, Stefan",133,133,159,147,572
10,2024,3238,Männer - Bayernliga Nord,211512,14.09.2024,SKC 67 Eggolsheim 1,Polizei SV Bamberg 1,"Steinhoff, Frank",133,123,137,131,524
10,2024,3238,Männer - Bayernliga Nord,211512,14.09.2024,SKC 67 Eggolsheim 1,Polizei SV Bamberg 1,"Seiler, Florian",152,139,142,169,602
10,2024,3238,Männer - Bayernliga Nord,211513,14.09.2024,Bavaria Karlstadt 1,KC Oberaltertheim 1,"Burkard, Michael",146,146,134,131,557
10,2024,3238,Männer - Bayernliga Nord,211513,14.09.2024,Bavaria Karlstadt 1,KC Oberaltertheim 1,"Leibold, Jens",161,127,131,139,558
10,2024,3238,Männer - Bayernliga Nord,211513,14.09.2024,Bavaria Karlstadt 1,KC Oberaltertheim 1,"Rosemann, Ingo",154,151,135,146,586
10,2024,3238,Männer - Bayernliga Nord,211513,14.09.2024,Bavaria Karlstadt 1,KC Oberaltertheim 1,"Koljaja, Stefan",143,157,132,156,588
10,2024,3238,Männer - Bayernliga Nord,211513,14.09.2024,Bavaria Karlstadt 1,KC Oberaltertheim 1,"Biener, Manuel",145,142,131,127,545
10,2024,3238,Männer - Bayernliga Nord,211513,14.09.2024,Bavaria Karlstadt 1,KC Oberaltertheim 1,"Götzelmann, Holger",155,149,165,151,620
10,2024,3238,Männer - Bayernliga Nord,211513,14.09.2024,Bavaria Karlstadt 1,KC Oberaltertheim 1,"Reinhardt, Philipp",131,138,112,131,512
10,2024,3238,Männer - Bayernliga Nord,211513,14.09.2024,Bavaria Karlstadt 1,KC Oberaltertheim 1,"Bräutigam, Daniel",157,155,146,159,617
10,2024,3238,Männer - Bayernliga Nord,211513,14.09.2024,Bavaria Karlstadt 1,KC Oberaltertheim 1,"Markert, Marcel",125,163,149,132,569
10,2024,3238,Männer - Bayernliga Nord,211513,14.09.2024,Bavaria Karlstadt 1,KC Oberaltertheim 1,"Balling, Jarik",135,157,138,131,561
10,2024,3238,Männer - Bayernliga Nord,211513,14.09.2024,Bavaria Karlstadt 1,KC Oberaltertheim 1,"Schramm, Matthias",134,137,119,133,523
10,2024,3238,Männer - Bayernliga Nord,211513,14.09.2024,Bavaria Karlstadt 1,KC Oberaltertheim 1,"Steger, Andre",151,131,140,149,571
10,2024,3238,Männer - Bayernliga Nord,211514,14.09.2024,SKC Victoria Bamberg 2,Viktoria Fürth 1,"Craciun, Cosmin",143,148,155,147,593
10,2024,3238,Männer - Bayernliga Nord,211514,14.09.2024,SKC Victoria Bamberg 2,Viktoria Fürth 1,"Wachtler, Thomas",138,147,137,143,565
10,2024,3238,Männer - Bayernliga Nord,211514,14.09.2024,SKC Victoria Bamberg 2,Viktoria Fürth 1,"Wagner, Knut",151,152,129,140,572
10,2024,3238,Männer - Bayernliga Nord,211514,14.09.2024,SKC Victoria Bamberg 2,Viktoria Fürth 1,"Fröbisch, Nino",123,162,135,143,563
10,2024,3238,Männer - Bayernliga Nord,211514,14.09.2024,SKC Victoria Bamberg 2,Viktoria Fürth 1,"zu Hohenlohe, Peter",153,155,150,143,601
10,2024,3238,Männer - Bayernliga Nord,211514,14.09.2024,SKC Victoria Bamberg 2,Viktoria Fürth 1,"Wölfing, Benjamin",146,150,157,140,593
10,2024,3238,Männer - Bayernliga Nord,211514,14.09.2024,SKC Victoria Bamberg 2,Viktoria Fürth 1,"Willacker, Lucas",128,123,,,251
10,2024,3238,Männer - Bayernliga Nord,211514,14.09.2024,SKC Victoria Bamberg 2,Viktoria Fürth 1,"Schrödter, Axel",157,149,162,157,625
10,2024,3238,Männer - Bayernliga Nord,211514,14.09.2024,SKC Victoria Bamberg 2,Viktoria Fürth 1,"Henkel, Enrico",,,141,131,272
10,2024,3238,Männer - Bayernliga Nord,211514,14.09.2024,SKC Victoria Bamberg 2,Viktoria Fürth 1,"Habermeyer, Markus",145,154,156,159,614
10,2024,3238,Männer - Bayernliga Nord,211514,14.09.2024,SKC Victoria Bamberg 2,Viktoria Fürth 1,"Rossol, Kevin",155,157,130,142,584
10,2024,3238,Männer - Bayernliga Nord,211514,14.09.2024,SKC Victoria Bamberg 2,Viktoria Fürth 1,"Carl, Colin",137,144,139,148,568
10,2024,3238,Männer - Bayernliga Nord,211514,14.09.2024,SKC Victoria Bamberg 2,Viktoria Fürth 1,"Maier, Jens",153,115,154,132,554
10,2024,3238,Männer - Bayernliga Nord,211515,21.09.2024,TSV Eintracht Bamberg 1,1.SKK Gut Holz Zeil 1,"Eckert, Daniel",137,130,151,168,586
10,2024,3238,Männer - Bayernliga Nord,211515,21.09.2024,TSV Eintracht Bamberg 1,1.SKK Gut Holz Zeil 1,"Götz, Florian",148,129,,,277
10,2024,3238,Männer - Bayernliga Nord,211515,21.09.2024,TSV Eintracht Bamberg 1,1.SKK Gut Holz Zeil 1,"Held, Heiko",,,129,144,273
10,2024,3238,Männer - Bayernliga Nord,211515,21.09.2024,TSV Eintracht Bamberg 1,1.SKK Gut Holz Zeil 1,"Milde, Kevin",134,150,154,152,590
10,2024,3238,Männer - Bayernliga Nord,211515,21.09.2024,TSV Eintracht Bamberg 1,1.SKK Gut Holz Zeil 1,"Jahn, Holger",139,139,150,155,583
10,2024,3238,Männer - Bayernliga Nord,211515,21.09.2024,TSV Eintracht Bamberg 1,1.SKK Gut Holz Zeil 1,"Schumm, Michael",143,126,147,147,563
10,2024,3238,Männer - Bayernliga Nord,211515,21.09.2024,TSV Eintracht Bamberg 1,1.SKK Gut Holz Zeil 1,"Löhr, Patrick",143,167,157,141,608
10,2024,3238,Männer - Bayernliga Nord,211515,21.09.2024,TSV Eintracht Bamberg 1,1.SKK Gut Holz Zeil 1,"Karl, Florian",146,149,146,143,584
10,2024,3238,Männer - Bayernliga Nord,211515,21.09.2024,TSV Eintracht Bamberg 1,1.SKK Gut Holz Zeil 1,"Held, Leon",159,159,139,146,603
10,2024,3238,Männer - Bayernliga Nord,211515,21.09.2024,TSV Eintracht Bamberg 1,1.SKK Gut Holz Zeil 1,"Schnitzerlein, Tim",160,147,137,131,575
10,2024,3238,Männer - Bayernliga Nord,211515,21.09.2024,TSV Eintracht Bamberg 1,1.SKK Gut Holz Zeil 1,"Pfaller, Olaf",150,141,121,130,542
10,2024,3238,Männer - Bayernliga Nord,211515,21.09.2024,TSV Eintracht Bamberg 1,1.SKK Gut Holz Zeil 1,"Zimmer, Dominik",123,161,149,141,574
10,2024,3238,Männer - Bayernliga Nord,211515,21.09.2024,TSV Eintracht Bamberg 1,1.SKK Gut Holz Zeil 1,"Faber, Oliver",149,139,141,142,571
10,2024,3238,Männer - Bayernliga Nord,211516,21.09.2024,SKC Steig Bindlach 1,SKC Victoria Bamberg 2,"Dregelies, Fabian",137,121,154,148,560
10,2024,3238,Männer - Bayernliga Nord,211516,21.09.2024,SKC Steig Bindlach 1,SKC Victoria Bamberg 2,"zu Hohenlohe, Peter",146,143,130,156,575
10,2024,3238,Männer - Bayernliga Nord,211516,21.09.2024,SKC Steig Bindlach 1,SKC Victoria Bamberg 2,"Lappe, Stefan",142,132,140,131,545
10,2024,3238,Männer - Bayernliga Nord,211516,21.09.2024,SKC Steig Bindlach 1,SKC Victoria Bamberg 2,"Willacker, Lucas",127,137,119,142,525
10,2024,3238,Männer - Bayernliga Nord,211516,21.09.2024,SKC Steig Bindlach 1,SKC Victoria Bamberg 2,"Werner, Markus-Oliver",137,148,130,114,529
10,2024,3238,Männer - Bayernliga Nord,211516,21.09.2024,SKC Steig Bindlach 1,SKC Victoria Bamberg 2,"Carl, Colin",130,124,129,125,508
10,2024,3238,Männer - Bayernliga Nord,211516,21.09.2024,SKC Steig Bindlach 1,SKC Victoria Bamberg 2,"Jahreis, Achim",126,137,148,123,534
10,2024,3238,Männer - Bayernliga Nord,211516,21.09.2024,SKC Steig Bindlach 1,SKC Victoria Bamberg 2,"Hollet, Andreas",146,121,137,142,546
10,2024,3238,Männer - Bayernliga Nord,211516,21.09.2024,SKC Steig Bindlach 1,SKC Victoria Bamberg 2,"Dregelies, Jonas",140,133,159,141,573
10,2024,3238,Männer - Bayernliga Nord,211516,21.09.2024,SKC Steig Bindlach 1,SKC Victoria Bamberg 2,"Habermeyer, Markus",157,131,146,132,566
10,2024,3238,Männer - Bayernliga Nord,211516,21.09.2024,SKC Steig Bindlach 1,SKC Victoria Bamberg 2,"Dippmar, Klaus",156,155,133,149,593
10,2024,3238,Männer - Bayernliga Nord,211516,21.09.2024,SKC Steig Bindlach 1,SKC Victoria Bamberg 2,"Wagner, Knut",157,121,152,130,560
10,2024,3238,Männer - Bayernliga Nord,211517,21.09.2024,Polizei SV Bamberg 1,Fortuna Neukirchen 1,"Wolf, Markus",131,131,138,154,554
10,2024,3238,Männer - Bayernliga Nord,211517,21.09.2024,Polizei SV Bamberg 1,Fortuna Neukirchen 1,"Hiltl, Christopher",153,155,148,157,613
10,2024,3238,Männer - Bayernliga Nord,211517,21.09.2024,Polizei SV Bamberg 1,Fortuna Neukirchen 1,"Seiler, Florian",162,138,139,149,588
10,2024,3238,Männer - Bayernliga Nord,211517,21.09.2024,Polizei SV Bamberg 1,Fortuna Neukirchen 1,"Witt, Daniel",134,143,136,131,544
10,2024,3238,Männer - Bayernliga Nord,211517,21.09.2024,Polizei SV Bamberg 1,Fortuna Neukirchen 1,"Kaiser, Manuel",120,130,142,139,531
10,2024,3238,Männer - Bayernliga Nord,211517,21.09.2024,Polizei SV Bamberg 1,Fortuna Neukirchen 1,"Seubert, Horst",154,144,138,148,584
10,2024,3238,Männer - Bayernliga Nord,211517,21.09.2024,Polizei SV Bamberg 1,Fortuna Neukirchen 1,"Funk, Tobias",139,130,138,129,536
10,2024,3238,Männer - Bayernliga Nord,211517,21.09.2024,Polizei SV Bamberg 1,Fortuna Neukirchen 1,"Klingl, Tobias",148,151,129,149,577
10,2024,3238,Männer - Bayernliga Nord,211517,21.09.2024,Polizei SV Bamberg 1,Fortuna Neukirchen 1,"Möhrlein, Florian",144,151,131,143,569
10,2024,3238,Männer - Bayernliga Nord,211517,21.09.2024,Polizei SV Bamberg 1,Fortuna Neukirchen 1,"Luber, Markus",146,131,135,139,551
10,2024,3238,Männer - Bayernliga Nord,211517,21.09.2024,Polizei SV Bamberg 1,Fortuna Neukirchen 1,"Biemüller, Lukas",143,169,136,139,587
10,2024,3238,Männer - Bayernliga Nord,211517,21.09.2024,Polizei SV Bamberg 1,Fortuna Neukirchen 1,"Rupprecht, Uwe",118,149,159,142,568
10,2024,3238,Männer - Bayernliga Nord,211518,21.09.2024,KC Oberaltertheim 1,SKC 67 Eggolsheim 1,"Leibold, Jens",153,129,135,146,563
10,2024,3238,Männer - Bayernliga Nord,211518,21.09.2024,KC Oberaltertheim 1,SKC 67 Eggolsheim 1,"Postler, Kai",138,142,134,143,557
10,2024,3238,Männer - Bayernliga Nord,211518,21.09.2024,KC Oberaltertheim 1,SKC 67 Eggolsheim 1,"Frey, Joachim",150,148,141,153,592
10,2024,3238,Männer - Bayernliga Nord,211518,21.09.2024,KC Oberaltertheim 1,SKC 67 Eggolsheim 1,"Reinfelder, Uwe",123,133,,,256
10,2024,3238,Männer - Bayernliga Nord,211518,21.09.2024,KC Oberaltertheim 1,SKC 67 Eggolsheim 1,"Edelmann, Marco",,,151,135,286
10,2024,3238,Männer - Bayernliga Nord,211518,21.09.2024,KC Oberaltertheim 1,SKC 67 Eggolsheim 1,"Götzelmann, Holger",149,147,136,170,602
10,2024,3238,Männer - Bayernliga Nord,211518,21.09.2024,KC Oberaltertheim 1,SKC 67 Eggolsheim 1,"Hausner, Markus",129,142,145,137,553
10,2024,3238,Männer - Bayernliga Nord,211518,21.09.2024,KC Oberaltertheim 1,SKC 67 Eggolsheim 1,"Bräutigam, Daniel",122,162,174,138,596
10,2024,3238,Männer - Bayernliga Nord,211518,21.09.2024,KC Oberaltertheim 1,SKC 67 Eggolsheim 1,"Straßberger, Robin",149,124,154,138,565
10,2024,3238,Männer - Bayernliga Nord,211518,21.09.2024,KC Oberaltertheim 1,SKC 67 Eggolsheim 1,"Steger, Andre",174,147,138,149,608
10,2024,3238,Männer - Bayernliga Nord,211518,21.09.2024,KC Oberaltertheim 1,SKC 67 Eggolsheim 1,"Lache, Enrico",136,158,121,137,552
10,2024,3238,Männer - Bayernliga Nord,211518,21.09.2024,KC Oberaltertheim 1,SKC 67 Eggolsheim 1,"Kreß, Marco",134,,,,134
10,2024,3238,Männer - Bayernliga Nord,211518,21.09.2024,KC Oberaltertheim 1,SKC 67 Eggolsheim 1,"Schlund, Christopher",151,122,156,124,553
10,2024,3238,Männer - Bayernliga Nord,211518,21.09.2024,KC Oberaltertheim 1,SKC 67 Eggolsheim 1,"Balling, Jarik",,139,147,129,415
10,2024,3238,Männer - Bayernliga Nord,211519,23.11.2024,Viktoria Fürth 1,Bavaria Karlstadt 1,"Dietl, Alexander",147,144,148,153,592
10,2024,3238,Männer - Bayernliga Nord,211519,23.11.2024,Viktoria Fürth 1,Bavaria Karlstadt 1,"Burkard, Michael",146,156,152,158,612
10,2024,3238,Männer - Bayernliga Nord,211519,23.11.2024,Viktoria Fürth 1,Bavaria Karlstadt 1,"Schrödter, Axel",133,154,138,152,577
10,2024,3238,Männer - Bayernliga Nord,211519,23.11.2024,Viktoria Fürth 1,Bavaria Karlstadt 1,"Biener, Manuel",151,146,144,137,578
10,2024,3238,Männer - Bayernliga Nord,211519,23.11.2024,Viktoria Fürth 1,Bavaria Karlstadt 1,"Wölfing, Benjamin",166,145,130,148,589
10,2024,3238,Männer - Bayernliga Nord,211519,23.11.2024,Viktoria Fürth 1,Bavaria Karlstadt 1,"Rosemann, Ingo",148,156,146,163,613
10,2024,3238,Männer - Bayernliga Nord,211519,23.11.2024,Viktoria Fürth 1,Bavaria Karlstadt 1,"Rossol, Kevin",136,143,139,147,565
10,2024,3238,Männer - Bayernliga Nord,211519,23.11.2024,Viktoria Fürth 1,Bavaria Karlstadt 1,"Reinhardt, Philipp",131,149,144,158,582
10,2024,3238,Männer - Bayernliga Nord,211519,23.11.2024,Viktoria Fürth 1,Bavaria Karlstadt 1,"Maier, Jens",150,166,143,146,605
10,2024,3238,Männer - Bayernliga Nord,211519,23.11.2024,Viktoria Fürth 1,Bavaria Karlstadt 1,"Schramm, Matthias",150,126,130,144,550
10,2024,3238,Männer - Bayernliga Nord,211519,23.11.2024,Viktoria Fürth 1,Bavaria Karlstadt 1,"Schneider, Oliver",127,142,,,269
10,2024,3238,Männer - Bayernliga Nord,211519,23.11.2024,Viktoria Fürth 1,Bavaria Karlstadt 1,"Markert, Marcel",131,135,152,137,555
10,2024,3238,Männer - Bayernliga Nord,211519,23.11.2024,Viktoria Fürth 1,Bavaria Karlstadt 1,"Fröbisch, Nino",,,154,127,281
10,2024,3238,Männer - Bayernliga Nord,211520,28.09.2024,1.SKK Gut Holz Zeil 1,Polizei SV Bamberg 1,"Jahn, Holger",157,165,124,130,576
10,2024,3238,Männer - Bayernliga Nord,211520,28.09.2024,1.SKK Gut Holz Zeil 1,Polizei SV Bamberg 1,"Seiler, Florian",127,174,160,154,615
10,2024,3238,Männer - Bayernliga Nord,211520,28.09.2024,1.SKK Gut Holz Zeil 1,Polizei SV Bamberg 1,"Faber, Oliver",144,134,135,154,567
10,2024,3238,Männer - Bayernliga Nord,211520,28.09.2024,1.SKK Gut Holz Zeil 1,Polizei SV Bamberg 1,"Biemüller, Lukas",153,164,148,136,601
10,2024,3238,Männer - Bayernliga Nord,211520,28.09.2024,1.SKK Gut Holz Zeil 1,Polizei SV Bamberg 1,"Held, Leon",122,134,,,256
10,2024,3238,Männer - Bayernliga Nord,211520,28.09.2024,1.SKK Gut Holz Zeil 1,Polizei SV Bamberg 1,"Kaiser, Manuel",133,153,154,138,578
10,2024,3238,Männer - Bayernliga Nord,211520,28.09.2024,1.SKK Gut Holz Zeil 1,Polizei SV Bamberg 1,"Götz, Florian",,,127,168,295
10,2024,3238,Männer - Bayernliga Nord,211520,28.09.2024,1.SKK Gut Holz Zeil 1,Polizei SV Bamberg 1,"Löhr, Patrick",151,159,147,153,610
10,2024,3238,Männer - Bayernliga Nord,211520,28.09.2024,1.SKK Gut Holz Zeil 1,Polizei SV Bamberg 1,"Neubig, Stefan",134,132,158,152,576
10,2024,3238,Männer - Bayernliga Nord,211520,28.09.2024,1.SKK Gut Holz Zeil 1,Polizei SV Bamberg 1,"Held, Heiko",155,147,146,138,586
10,2024,3238,Männer - Bayernliga Nord,211520,28.09.2024,1.SKK Gut Holz Zeil 1,Polizei SV Bamberg 1,"Möhrlein, Florian",150,141,148,145,584
10,2024,3238,Männer - Bayernliga Nord,211520,28.09.2024,1.SKK Gut Holz Zeil 1,Polizei SV Bamberg 1,"Leitner, Patrick",133,171,140,151,595
10,2024,3238,Männer - Bayernliga Nord,211520,28.09.2024,1.SKK Gut Holz Zeil 1,Polizei SV Bamberg 1,"Kilcullen, Michael",143,144,135,134,556
10,2024,3238,Männer - Bayernliga Nord,211521,28.09.2024,SKC Steig Bindlach 1,TSV Eintracht Bamberg 1,"Dregelies, Fabian",134,134,150,138,556
10,2024,3238,Männer - Bayernliga Nord,211521,28.09.2024,SKC Steig Bindlach 1,TSV Eintracht Bamberg 1,"Steger, Markus",138,120,141,147,546
10,2024,3238,Männer - Bayernliga Nord,211521,28.09.2024,SKC Steig Bindlach 1,TSV Eintracht Bamberg 1,"Lappe, Stefan",142,142,129,154,567
10,2024,3238,Männer - Bayernliga Nord,211521,28.09.2024,SKC Steig Bindlach 1,TSV Eintracht Bamberg 1,"Eckert, Daniel",133,137,126,141,537
10,2024,3238,Männer - Bayernliga Nord,211521,28.09.2024,SKC Steig Bindlach 1,TSV Eintracht Bamberg 1,"Deinlein, Mathias",129,121,149,120,519
10,2024,3238,Männer - Bayernliga Nord,211521,28.09.2024,SKC Steig Bindlach 1,TSV Eintracht Bamberg 1,"Milde, Kevin",136,140,129,137,542
10,2024,3238,Männer - Bayernliga Nord,211521,28.09.2024,SKC Steig Bindlach 1,TSV Eintracht Bamberg 1,"Jahreis, Achim",142,146,147,135,570
10,2024,3238,Männer - Bayernliga Nord,211521,28.09.2024,SKC Steig Bindlach 1,TSV Eintracht Bamberg 1,"Schnitzerlein, Tim",137,134,149,137,557
10,2024,3238,Männer - Bayernliga Nord,211521,28.09.2024,SKC Steig Bindlach 1,TSV Eintracht Bamberg 1,"Dregelies, Jonas",157,126,114,158,555
10,2024,3238,Männer - Bayernliga Nord,211521,28.09.2024,SKC Steig Bindlach 1,TSV Eintracht Bamberg 1,"Zimmer, Dominik",151,158,151,150,610
10,2024,3238,Männer - Bayernliga Nord,211521,28.09.2024,SKC Steig Bindlach 1,TSV Eintracht Bamberg 1,"Dippmar, Klaus",137,135,138,147,557
10,2024,3238,Männer - Bayernliga Nord,211521,28.09.2024,SKC Steig Bindlach 1,TSV Eintracht Bamberg 1,"Karl, Florian",140,154,139,131,564
10,2024,3238,Männer - Bayernliga Nord,211522,28.09.2024,Fortuna Neukirchen 1,KC Oberaltertheim 1,"Witt, Daniel",138,161,120,140,559
10,2024,3238,Männer - Bayernliga Nord,211522,28.09.2024,Fortuna Neukirchen 1,KC Oberaltertheim 1,"Koljaja, Stefan",183,147,161,155,646
10,2024,3238,Männer - Bayernliga Nord,211522,28.09.2024,Fortuna Neukirchen 1,KC Oberaltertheim 1,"Hiltl, Christopher",151,120,161,142,574
10,2024,3238,Männer - Bayernliga Nord,211522,28.09.2024,Fortuna Neukirchen 1,KC Oberaltertheim 1,"Leibold, Jens",123,151,139,124,537
10,2024,3238,Männer - Bayernliga Nord,211522,28.09.2024,Fortuna Neukirchen 1,KC Oberaltertheim 1,"Seubert, Horst",144,137,140,144,565
10,2024,3238,Männer - Bayernliga Nord,211522,28.09.2024,Fortuna Neukirchen 1,KC Oberaltertheim 1,"Bräutigam, Daniel",141,172,126,131,570
10,2024,3238,Männer - Bayernliga Nord,211522,28.09.2024,Fortuna Neukirchen 1,KC Oberaltertheim 1,"Klingl, Tobias",130,128,142,159,559
10,2024,3238,Männer - Bayernliga Nord,211522,28.09.2024,Fortuna Neukirchen 1,KC Oberaltertheim 1,"Götzelmann, Holger",130,142,146,133,551
10,2024,3238,Männer - Bayernliga Nord,211522,28.09.2024,Fortuna Neukirchen 1,KC Oberaltertheim 1,"Bohun, Jochen",145,155,138,134,572
10,2024,3238,Männer - Bayernliga Nord,211522,28.09.2024,Fortuna Neukirchen 1,KC Oberaltertheim 1,"Frey, Joachim",146,143,140,121,550
10,2024,3238,Männer - Bayernliga Nord,211522,28.09.2024,Fortuna Neukirchen 1,KC Oberaltertheim 1,"Rupprecht, Uwe",133,143,147,153,576
10,2024,3238,Männer - Bayernliga Nord,211522,28.09.2024,Fortuna Neukirchen 1,KC Oberaltertheim 1,"Balling, Jarik",141,149,162,128,580
10,2024,3238,Männer - Bayernliga Nord,211523,14.12.2024,SKC 67 Eggolsheim 1,Viktoria Fürth 1,"Graf, Andreas",127,147,132,138,544
10,2024,3238,Männer - Bayernliga Nord,211523,14.12.2024,SKC 67 Eggolsheim 1,Viktoria Fürth 1,"Maier, Jens",120,127,123,129,499
10,2024,3238,Männer - Bayernliga Nord,211523,14.12.2024,SKC 67 Eggolsheim 1,Viktoria Fürth 1,"Edelmann, Marco",127,127,147,139,540
10,2024,3238,Männer - Bayernliga Nord,211523,14.12.2024,SKC 67 Eggolsheim 1,Viktoria Fürth 1,"Wölfing, Benjamin",120,136,136,161,553
